id,iso,lang,text,openai/gpt4,ISO code,ISO language name,native_speakers,writing_system,language_family,region,continent,ISO639P3code,Macroarea,Family,Subfamily,Genus,script_simplified,is_indo_european,xlm-roberta-base,bert-base-uncased,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,bigscience/bloom,StabilityAI/stablelm-base-alpha-7b,google/flan-t5-base,facebook/mbart-large-50,facebook/nllb-200-distilled-600M,EleutherAI/gpt-neox-20b,Xenova/gpt-4o,Xenova/claude-tokenizer,CohereForAI/aya-101,meta-llama/Meta-Llama-3-70B,mistralai/Mixtral-8x22B-v0.1,google/gemma-7b,simbolo-ai/multilingual-partial-syllable-tokenizer,Cohere/multilingual-22-12,Cohere/Cohere-embed-multilingual-v3.0
536,my-MM,Burmese,မွန်းလွဲ သုံးနာရီ အတွက် နှိုးစက် ချ​ပေးပါ,77,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,7.0,17.0,69.0,64.0,13.0,17.0,16.0,64.0,22,41,16,77,64,36,61,14,13
538,my-MM,Burmese,နေ့ခင်းတစ်နာရီ အတွက် နှိုးစက်အချိန် ကိုသတ်မှတ်ပါ,93,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,6.0,16.0,78.0,74.0,9.0,16.0,17.0,74.0,24,46,16,93,67,36,73,16,12
541,my-MM,Burmese,ဒွိဟ သီချင်း ဖွင့်ပေးပါ,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,38.0,40.0,7.0,12.0,10.0,40.0,14,25,11,44,44,21,34,10,9
552,my-MM,Burmese,ဒီသီချင်းရဲ့ သီချင်းစာသားကို အီးမေးလ်ပို့ပေးပါ,90,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,5.0,18.0,82.0,76.0,7.0,18.0,18.0,76.0,25,48,17,90,75,37,65,16,16
562,my-MM,Burmese,ငါ့ရဲ့ မနက်ရှစ်နာရီ နှိုးစက်ကိုရှင်းပစ်ပါ,80,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,5.0,17.0,68.0,67.0,7.0,17.0,17.0,67.0,23,42,16,80,60,31,61,17,14
582,my-MM,Burmese,မနက်ဖြန် မိုးရွာ မလား,40,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,35.0,32.0,7.0,10.0,11.0,32.0,12,20,8,40,28,15,32,10,7
595,my-MM,Burmese,ကျေးဇူးပြုပြီး လွှမ်းပိုင် ရဲ့ နှင်း ငါကြားချင်တယ်,96,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,7.0,19.0,84.0,79.0,11.0,19.0,15.0,79.0,27,50,20,96,79,41,71,15,14
601,my-MM,Burmese,နှိုးစက် ကို စတင်ပါ,36,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,31.0,28.0,7.0,10.0,8.0,28.0,9,18,9,36,24,14,29,9,7
610,my-MM,Burmese,ငါ မနက်ဖြန် မနက်ခြောက်နာရီ အိပ်ယာထချင်ပါတယ်,83,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,6.0,17.0,68.0,69.0,9.0,17.0,17.0,69.0,24,49,15,83,64,33,68,15,14
616,my-MM,Burmese,အိုလီရေ ငါ့ရဲ့ စာရင်း ထဲက သီချင်းတွေ ဖွင့်ပါဦး,89,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,20.0,8.0,20.0,78.0,77.0,13.0,20.0,19.0,77.0,31,50,21,89,84,41,70,18,14
617,my-MM,Burmese,တန်ဆောင်တိုင် က ဒီအပတ်ရဲ့ ဘယ်နေ့လဲ,65,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,6.0,15.0,53.0,54.0,9.0,15.0,12.0,54.0,18,37,14,65,55,27,53,13,11
626,my-MM,Burmese,အိမ်ကိုပြန်ခဲ့တော့ ငါကြားချင်တယ်,63,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,4.0,11.0,55.0,51.0,5.0,11.0,11.0,51.0,17,33,10,63,49,25,46,10,9
638,my-MM,Burmese,နင် ငါ့ကို တိရစ္ဆာန် ဟာသ တစ်ခု ရှာပေးနိုင်မလား,87,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,8.0,21.0,76.0,71.0,13.0,21.0,14.0,71.0,29,46,19,87,63,37,71,18,16
657,my-MM,Burmese,လက်ရှိ မိုးလေဝသ အခြေအနေဘယ်လိုလဲ,60,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,54.0,54.0,7.0,12.0,12.0,54.0,18,32,12,60,52,25,48,12,9
658,my-MM,Burmese,ရန်ကုန် မှာအခုဘယ်အချိန်လဲ,49,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,4.0,9.0,41.0,41.0,5.0,9.0,10.0,41.0,15,28,8,49,42,20,39,10,7
676,my-MM,Burmese,စံတော်ချိန် သတ်မှတ်ပါ,41,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,4.0,9.0,33.0,33.0,5.0,9.0,9.0,33.0,12,21,7,41,32,17,31,8,5
678,my-MM,Burmese,ငါ အိမ် ကိုပြန်ရောက်တဲ့အချိန် တီဗွီ ပလတ်ပေါက် ကိုဖွင့်ပါ,107,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,8.0,21.0,91.0,90.0,13.0,21.0,20.0,90.0,31,60,22,107,87,45,84,22,18
682,my-MM,Burmese,အနာဂတ်မှာ မြန်မာ့ရွေးကောက်ပွဲရလဒ် နဲ့ပတ်သတ်တဲ့ သတင်းတွေကို လိုက်ပါ,128,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,22.0,7.0,22.0,109.0,102.0,11.0,22.0,19.0,102.0,37,67,20,128,97,52,99,24,19
689,my-MM,Burmese,အသံ လျှော့ပါ,23,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,4.0,8.0,22.0,22.0,5.0,8.0,6.0,22.0,7,11,6,23,25,11,17,8,5
691,my-MM,Burmese,ငါမကြားရလို့ အသံ မြှင့်ပေးပါ,54,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,5.0,15.0,50.0,48.0,7.0,15.0,13.0,48.0,16,26,12,54,43,24,41,13,11
697,my-MM,Burmese,အလင်းရောင် တိုးပေး နိုင်မလား,54,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,5.0,11.0,47.0,42.0,7.0,11.0,8.0,42.0,14,23,9,54,33,20,41,11,7
707,my-MM,Burmese,ငါ အခု ဟန်နေတာ သီချင်းတွေနားထောင်ချင်တယ်,77,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,6.0,14.0,65.0,63.0,9.0,14.0,14.0,63.0,21,40,13,77,63,31,61,12,12
708,my-MM,Burmese,ဖော်မြူလာတစ် ပြိုင်ပွဲမှာအခုဘယ်သူကဦးဆောင်နေလဲ,91,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,4.0,21.0,81.0,75.0,5.0,21.0,21.0,75.0,26,49,18,91,77,39,67,22,17
710,my-MM,Burmese,ကော်ဖီ ကို ပြင်ဆင်ပါ,38,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,30.0,31.0,7.0,10.0,10.0,31.0,10,22,9,38,29,15,30,10,6
711,my-MM,Burmese,မြန်မာတိုင်းမ် ကခေါင်းစီးတွေကိုဖတ်ပါ,71,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,4.0,11.0,61.0,55.0,5.0,11.0,11.0,55.0,17,36,10,71,49,27,52,15,9
718,my-MM,Burmese,စီအန်အန် က သတင်းထူးကို ငါသိနိုင်မလား,69,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,6.0,16.0,59.0,56.0,9.0,16.0,15.0,56.0,22,35,15,69,47,27,56,16,13
737,my-MM,Burmese,အသံ လျှော့ပေးပါလား,35,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,34.0,31.0,5.0,10.0,8.0,31.0,11,16,8,35,33,16,25,9,7
741,my-MM,Burmese,iron cross လေးဖြူဒီရေဒီလှေရောခ့်ဂီတသီချင်းများ,73,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,5.0,21.0,68.0,65.0,5.0,21.0,20.0,65.0,24,41,18,73,72,34,64,21,18
756,my-MM,Burmese,ပလတ်ပေါက်ခေါင်း ကို ပိတ်ပေးလို့ရလား,68,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,5.0,14.0,58.0,54.0,7.0,14.0,13.0,54.0,19,33,13,68,50,26,51,17,12
762,my-MM,Burmese,ဒီတစ်ပတ် ရာသီဥတုဘယ်လိုလဲ,47,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,4.0,12.0,41.0,38.0,5.0,12.0,11.0,38.0,17,30,11,47,43,19,38,13,9
763,my-MM,Burmese,ဒီတစ်ပတ် ရာသီဥတုဘယ်လိုဖြစ်မလဲ,57,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,4.0,13.0,49.0,47.0,5.0,13.0,12.0,47.0,20,36,12,57,50,23,46,14,10
776,my-MM,Burmese,ကမ္ဘာမှာ ငလျင် လှုပ်မယ်ဆိုရင် ငါ့ကိုပြောပေးပါ,87,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,6.0,18.0,78.0,74.0,9.0,18.0,14.0,74.0,27,47,18,87,70,38,67,18,14
778,my-MM,Burmese,ထူးအိမ်သင် ရဲ့ အခါလွန်မိုး ဖွင့်ပေးပါ,71,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,6.0,15.0,61.0,63.0,9.0,15.0,14.0,63.0,23,39,15,71,62,31,55,15,10
803,my-MM,Burmese,ဟေ့ အိုလီရေ စပီကာ ပိတ်လိုက်ပါ,55,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,6.0,16.0,48.0,47.0,9.0,16.0,14.0,47.0,19,31,13,55,44,24,44,14,13
806,my-MM,Burmese,စပီကာတွေ အားလုံးရဲ့အသံကိုလျှော့လိုက်ပါ,75,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,4.0,16.0,72.0,62.0,5.0,16.0,15.0,62.0,22,37,13,75,65,31,53,16,13
807,my-MM,Burmese,အခု ကော်ဖီ ဖျော်ပါ,34,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,28.0,28.0,7.0,9.0,10.0,28.0,10,19,8,34,31,16,26,11,6
817,my-MM,Burmese,ကောင်းပြီ ဂူးဂယ်လ် သီချင်း အချို့ ဖွင့်ပါ,78,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,7.0,17.0,65.0,67.0,11.0,17.0,15.0,67.0,22,40,16,78,74,33,60,14,12
835,my-MM,Burmese,ဟောလိဝုဒ် ရဲ့ နောက်ဆုံးအတင်းအဖျင်းက ဘာလဲ။,80,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,7.0,18.0,70.0,65.0,9.0,18.0,17.0,65.0,26,44,18,80,70,33,62,18,15
851,my-MM,Burmese,မီးသီးများ ပိုတောက်ပသည်,45,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,41.0,35.0,5.0,10.0,10.0,35.0,11,22,8,45,32,18,33,10,8
885,my-MM,Burmese,မနက်ရှစ်နာရီ နှိုးစက် ပေးထားပါ,58,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,5.0,14.0,51.0,47.0,7.0,14.0,14.0,47.0,16,31,13,58,41,25,45,13,10
895,my-MM,Burmese,ဗုဒ္ဓဟူးနေ့ အတွက် မနက်ခြောက်နာရီ နှိုးစက်ပိတ်ပါ,91,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,6.0,19.0,79.0,74.0,9.0,19.0,21.0,74.0,26,51,19,91,72,38,71,19,15
896,my-MM,Burmese,သောကြာနေ့ပြီးရင် ဘယ် မနက် နှိုးစက်မဆို ပိတ်လိုက်ပါ,96,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,22.0,7.0,22.0,83.0,78.0,11.0,22.0,18.0,78.0,23,50,19,96,67,39,75,17,17
906,my-MM,Burmese,နောက်တစ်ပတ် ရာသီဥတုစစ်ပေးပါ,53,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,4.0,13.0,45.0,41.0,5.0,13.0,12.0,41.0,18,29,10,53,34,21,42,11,9
921,my-MM,Burmese,ငါ့ရဲ့ အကြိုက်ဆုံး အဆိုတော်ရဲ့ သီချင်း ကိုဖွင့်ပါ,94,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,7.0,16.0,82.0,79.0,11.0,16.0,15.0,79.0,25,49,17,94,82,39,70,14,13
925,my-MM,Burmese,အလင်းကို အနည်းငယ် လျှော့ချပါ,54,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,47.0,46.0,7.0,13.0,10.0,46.0,15,24,11,54,49,20,42,11,11
937,my-MM,Burmese,တယ်လီဖုန်းများ,28,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,7.0,3.0,7.0,24.0,21.0,3.0,7.0,7.0,21.0,8,15,5,28,25,11,20,6,4
943,my-MM,Burmese,အကယ်၍ ချောင်းသာကမ်းခြေ မှာ ညရှစ်နာရီ ဆိုလျှင် ​ တောင်ငူ မှာဘယ်အချိန်ဖြစ်မလဲ,142,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,27.0,10.0,27.0,120.0,121.0,15.0,27.0,27.0,121.0,44,78,28,142,119,59,115,25,23
966,my-MM,Burmese,pf changs က ပါဆယ် အမှာစာများလက်ခံသလား,56,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,9.0,17.0,50.0,46.0,14.0,17.0,16.0,46.0,17,31,16,56,50,26,56,15,13
975,my-MM,Burmese,ညောင်ရွှေ မှာဘယ်အချိန်ရှိပြီလဲ မင်းငါ့ကို ပြောပြပါ,97,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,6.0,19.0,86.0,87.0,9.0,19.0,17.0,87.0,28,52,18,97,81,39,72,22,15
984,my-MM,Burmese,လက်ရှိ ဘီဘီစီ ရဲ့ သတင်း,43,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,6.0,6.0,6.0,36.0,38.0,9.0,6.0,11.0,38.0,14,27,9,43,42,19,36,10,4
1012,my-MM,Burmese,ငါ့ကို ဧရာဘဏ် ဝဘ်ဆိုဒ် ဆီသို့​ ခေါ်သွားပါ,77,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,7.0,21.0,67.0,66.0,11.0,21.0,17.0,66.0,28,46,20,77,74,35,61,17,17
1015,my-MM,Burmese,ခေါင်းစဥ်များကို ဆွဲထုတ်ပါ,51,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,4.0,12.0,44.0,41.0,5.0,12.0,10.0,41.0,14,28,10,51,45,20,37,11,8
1016,my-MM,Burmese,ခေတ်သစ်မီဒီယာ ကခေါင်းစီးတွေက ဘာတွေလဲ,70,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,62.0,58.0,7.0,13.0,14.0,58.0,23,42,12,70,63,32,54,15,10
1023,my-MM,Burmese,အောင်ရဲကျော် က ကျွန်တော့်ကို ပါဆယ် ယူဆောင်သွားခွင့်ပြုမလားဆိုတာ သိပါရစေ,137,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,25.0,8.0,25.0,120.0,112.0,13.0,25.0,21.0,112.0,37,69,24,137,108,58,103,21,21
1027,my-MM,Burmese,ဒီနေ့ရဲ့ နေ့စွဲငါရနိုင်မလား,53,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,4.0,12.0,50.0,49.0,5.0,12.0,10.0,49.0,17,30,10,53,48,24,39,12,9
1038,my-MM,Burmese,ငါ့ရဲ့ ကျောင်း အတွက် နှိုးစက် ထားပေးပါ,72,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,7.0,15.0,64.0,58.0,11.0,15.0,12.0,58.0,18,36,15,72,57,30,55,12,10
1051,my-MM,Burmese,အပြင်မှာ ဘယ်လောက် ပူ လဲ,43,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,6.0,12.0,35.0,37.0,9.0,12.0,8.0,37.0,12,23,10,43,38,19,36,8,6
1058,my-MM,Burmese,ဒီနေ့ နေ့လယ်တစ်နာရီ မှာ စက်ရုပ်ဖုန်စုပ်စက် ကို ဖွင့်ပေးပါ,109,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,23.0,8.0,23.0,89.0,90.0,13.0,23.0,20.0,90.0,32,61,23,109,84,49,87,20,18
1085,my-MM,Burmese,လက်ထောက်ကောင်းများ,36,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,6.0,3.0,6.0,30.0,25.0,3.0,6.0,6.0,25.0,7,15,4,36,25,11,25,6,4
1094,my-MM,Burmese,ဒီနေ့ အတွက်လတ်တလောသတင်းတွေငါ့ဆီပို့ပေးပါ,79,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,4.0,17.0,72.0,66.0,5.0,17.0,16.0,66.0,23,42,15,79,67,33,59,17,15
1122,my-MM,Burmese,အိုင်စီ အငဲ ရဲ့ အနှိုင်းမဲ့ နားထောင်မယ်,74,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,7.0,16.0,63.0,64.0,11.0,16.0,15.0,64.0,21,40,16,74,58,27,58,17,14
1125,my-MM,Burmese,ဒီနေ့ နေ့စွဲ,23,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,7.0,4.0,7.0,22.0,23.0,5.0,7.0,5.0,23.0,8,15,5,23,25,12,17,5,4
1177,my-MM,Burmese,ဘစ်ဘက် မှ နီးနီးလေးနဲ့ဝေး သီချင်း၏ စာသားများ,85,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,8.0,18.0,76.0,71.0,11.0,18.0,18.0,71.0,24,49,18,85,73,37,65,17,15
1179,my-MM,Burmese,ငါ့ကို ဘယ်တော့မှ ကန်ထရီ တစ်ပုဒ်တောင် မဖွင့်ပြနဲ့,92,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,7.0,19.0,77.0,77.0,11.0,19.0,18.0,77.0,28,51,21,92,77,38,73,18,15
